,marca,preço,link
1318,FONTE CARREGADOR NOTEBOOK MSI CR420 CR400 X340 19V 3.42A 65W P8 - VOLTAGEM DE ENTRADA,"R$ 76,77",https://www.kabum.com.br//produto/297376/fonte-carregador-notebook-msi-cr420-cr400-x340-19v-3-42a-65w-p8-voltagem-de-entrada
1319,FONTE CARREGADOR 19V 3.42A 65W PARA LENOVO IDEAPAD Y430-2781-73U PLUG P8 - VOLTAGEM DE ENTRADA,"R$ 76,77",https://www.kabum.com.br//produto/347982/fonte-carregador-19v-3-42a-65w-para-lenovo-ideapad-y430-2781-73u-plug-p8-voltagem-de-entrada
1320,FONTE CARREGADOR P/ MICROBOARD CENTTURION ME543 19V 3.42A 394,"R$ 76,77",https://www.kabum.com.br//produto/249955/fonte-carregador-p-microboard-centturion-me543-19v-3-42a-394
1321,FONTE CARREGADOR 19V 3.42A 65W PARA POSITIVO MOBILE V44 PLUG P8 - VOLTAGEM DE ENTRADA,"R$ 76,77",https://www.kabum.com.br//produto/297369/fonte-carregador-19v-3-42a-65w-para-positivo-mobile-v44-plug-p8-voltagem-de-entrada
1322,FONTE CARREGADOR 19V 3.42A 65W PARA POSITIVO MOBILE V146 PLUG P8 - VOLTAGEM DE ENTRADA,"R$ 76,77",https://www.kabum.com.br//produto/332203/fonte-carregador-19v-3-42a-65w-para-positivo-mobile-v146-plug-p8-voltagem-de-entrada
1323,FONTE CARREGADOR 19V 3.42A 65W PARA ITAUTEC W7630 W7635 W7645 W7650 W7620 PLUG P8 - VOLTAGEM DE ENTRADA,"R$ 76,77",https://www.kabum.com.br//produto/301328/fonte-carregador-19v-3-42a-65w-para-itautec-w7630-w7635-w7645-w7650-w7620-plug-p8-voltagem-de-entrada
1324,FONTE CARREGADOR PARA AMAZON NOTEBOOK SÉRIES 19V 3.42A 65W P8 - VOLTAGEM DE ENTRADA,"R$ 76,77",https://www.kabum.com.br//produto/296491/fonte-carregador-para-amazon-notebook-series-19v-3-42a-65w-p8-voltagem-de-entrada
1325,FONTE CARREGADOR PARA ASUS F555L F555LD F555LJ F555LB PLUG P8 - VOLTAGEM DE ENTRADA,"R$ 76,77",https://www.kabum.com.br//produto/297658/fonte-carregador-para-asus-f555l-f555ld-f555lj-f555lb-plug-p8-voltagem-de-entrada
1326,FONTE CARREGADOR PARA ACER ASPIRE 5317 19V 3.42A 65W 479 - PRETO - 110V/220V (BIVOLT),"R$ 78,99",https://www.kabum.com.br//produto/271690/fonte-carregador-para-acer-aspire-5317-19v-3-42a-65w-479-preto-110v-220v-bivolt-
1327,FONTE CARREGADOR 19V 3.42A 65W PARA POSITIVO MOBILE V95 PLUG P8 - VOLTAGEM DE ENTRADA,"R$ 76,77",https://www.kabum.com.br//produto/297223/fonte-carregador-19v-3-42a-65w-para-positivo-mobile-v95-plug-p8-voltagem-de-entrada
1328,"FONTE CARREGADOR PARA HP COMPAQ PRESARIO CQ45 CQ50 18,5V 713 - PRETO - 110V/220V (BIVOLT)","R$ 96,00",https://www.kabum.com.br//produto/323057/fonte-carregador-para-hp-compaq-presario-cq45-cq50-18-5v-713-preto-110v-220v-bivolt-
1329,FONTE CARREGADOR PARA HP ELITEBOOK REVOLVE 810 CONVERTIBLE MM 713 - 110V/220V BIVOLT,"R$ 96,00",https://www.kabum.com.br//produto/292184/fonte-carregador-para-hp-elitebook-revolve-810-convertible-mm-713-110v-220v-bivolt
1330,FONTE PARA TOSHIBA STI 1412 1462 1413 1422 RETIRA EM SP 394 - 110V/220V (BIVOLT),"R$ 76,77",https://www.kabum.com.br//produto/249952/fonte-para-toshiba-sti-1412-1462-1413-1422-retira-em-sp-394-110v-220v-bivolt-
1331,FONTE P/ NOTEBOOK ASUS X44C K43E K43U A43E X54 19V 3.42A 394 - PRETO - 110V/220V (BIVOLT),"R$ 76,77",https://www.kabum.com.br//produto/332477/fonte-p-notebook-asus-x44c-k43e-k43u-a43e-x54-19v-3-42a-394-preto-110v-220v-bivolt-
1332,"CARREGADOR 19V 3,42A PARA MEGAWARE BLACK PURPLE 4129 ULV 394 - 110V/220V (BIVOLT)","R$ 76,77",https://www.kabum.com.br//produto/332113/carregador-19v-3-42a-para-megaware-black-purple-4129-ulv-394-110v-220v-bivolt-
1333,"FONTE CARREGADOR PARA ITAUTEC W7645 19V 3,42A 65W 394 - PRETO - 110V/220V (BIVOLT)","R$ 76,77",https://www.kabum.com.br//produto/295611/fonte-carregador-para-itautec-w7645-19v-3-42a-65w-394-preto-110v-220v-bivolt-
1334,FONTE CARREGADOR PARA ITAUTEC INFOWAY W7435 19V 3.42A 65 394 - PRETO - 110V/220V (BIVOLT),"R$ 76,77",https://www.kabum.com.br//produto/332490/fonte-carregador-para-itautec-infoway-w7435-19v-3-42a-65-394-preto-110v-220v-bivolt-
1335,"FONTE CARREGADOR P/ HP PAVILION G4-1135BR 18,5V 3.5A 65W 713 - PRETO - 110V/220V (BIVOLT)","R$ 96,00",https://www.kabum.com.br//produto/296629/fonte-carregador-p-hp-pavilion-g4-1135br-18-5v-3-5a-65w-713-preto-110v-220v-bivolt-
1336,FONTE CARREGADOR PARA HP COMPAC CQ40-713BR 18.5V 3.5A 65W MM 713 - VOLTAGEM DE ENTRADA,"R$ 96,00",https://www.kabum.com.br//produto/292211/fonte-carregador-para-hp-compac-cq40-713br-18-5v-3-5a-65w-mm-713-voltagem-de-entrada
1337,FONTE CARREGADOR PARA HP PAVILION 11-N026BR X360 19.5V 3.33A 65W 761 - VOLTAGEM DE ENTRADA,"R$ 102,00",https://www.kabum.com.br//produto/292018/fonte-carregador-para-hp-pavilion-11-n026br-x360-19-5v-3-33a-65w-761-voltagem-de-entrada
1338,"FONTE CARREGADOR PARA HP PAVILION DM1 3255 18.5V 3,5A 713 - PRETO - 1110V / 220V (BIVOLT)","R$ 96,00",https://www.kabum.com.br//produto/325595/fonte-carregador-para-hp-pavilion-dm1-3255-18-5v-3-5a-713-preto-1110v-220v-bivolt-
1339,"FONTE CARREGADOR PARA NOTEBOOK MEGAWARE BLACK 19V 3,42A 394 - PRETO - 110V/220V (BIVOLT)","R$ 76,77",https://www.kabum.com.br//produto/304521/fonte-carregador-para-notebook-megaware-black-19v-3-42a-394-preto-110v-220v-bivolt-
1340,"FONTE CARREGADOR PARA HP COMPAC 2133, 2140 MINI-NOTE SERIES 65W 713 - VOLTAGEM DE ENTRADA","R$ 96,00",https://www.kabum.com.br//produto/321572/fonte-carregador-para-hp-compac-2133-2140-mini-note-series-65w-713-voltagem-de-entrada
1341,FONTE CARREGADOR 19V 3.42A 65W EXTERNO PARA CCE TV LED 32 P8 - VOLTAGEM DE ENTRADA,"R$ 76,77",https://www.kabum.com.br//produto/297491/fonte-carregador-19v-3-42a-65w-externo-para-cce-tv-led-32-p8-voltagem-de-entrada
1342,FONTE CARREGADOR PARA LENOVO THINKPAD EDGE T520 20V 558,"R$ 99,50",https://www.kabum.com.br//produto/320147/fonte-carregador-para-lenovo-thinkpad-edge-t520-20v-558
1343,FONTE CARREGADOR PARA ASUS EXA1208EH 19V 3.42A 65W 394 - 110V/220V (BIVOLT),"R$ 76,77",https://www.kabum.com.br//produto/332116/fonte-carregador-para-asus-exa1208eh-19v-3-42a-65w-394-110v-220v-bivolt-
1344,"FONTE CARREGADOR PARA SONY VAIO VGN-NR320AH 19,5V 493 - 110V/220V (BIVOLT)","R$ 94,77",https://www.kabum.com.br//produto/320775/fonte-carregador-para-sony-vaio-vgn-nr320ah-19-5v-493-110v-220v-bivolt-
1345,"NOTEBOOK ACER A315-34-C9WH, CELERON N4020, 8GB, 128GB SSD, TELA 15.6, WINDOWS 11 HOME","R$ 2.966,90",https://www.kabum.com.br//produto/465765/notebook-acer-a315-34-c9wh-celeron-n4020-8gb-128gb-ssd-tela-15-6-windows-11-home
1346,NOTEBOOK VAIO FE15 INTEL CORE I5 WINDOWS 11 HOME 8GB 256GB SSD FULL HD - CINZA GRAFITE,"R$ 3.949,00",https://www.kabum.com.br//produto/384726/notebook-vaio-fe15-intel-core-i5-windows-11-home-8gb-256gb-ssd-full-hd-cinza-grafite
1347,"NOTEBOOK ACER ASPIRE 3 RYZEN 5 7520U, RAM 8GB LPDDR5, SSD 256GB, 15.6 POLEGADAS HD, WINDOWS 11 HOME PRETO - A315-24P-R611","R$ 3.670,00",https://www.kabum.com.br//produto/464324/notebook-acer-aspire-3-ryzen-5-7520u-ram-8gb-lpddr5-ssd-256gb-15-6-polegadas-hd-windows-11-home-preto-a315-24p-r611
1348,FONTE CARREGADOR P/ POSITIVO PREMIUM XS4210 19V 2.1A 40W 846,"R$ 78,90",https://www.kabum.com.br//produto/329289/fonte-carregador-p-positivo-premium-xs4210-19v-2-1a-40w-846
1349,"NOTEBOOK LENOVO IDEAPAD 3I I7-1165G7, 8GB, 512GB SSD, PLACA DE VÍDEO INTEL IRIS XE, WINDOWS 11, 15.6 - 82MD000RBR","R$ 4.504,48",https://www.kabum.com.br//produto/456940/notebook-lenovo-ideapad-3i-i7-1165g7-8gb-512gb-ssd-placa-de-video-intel-iris-xe-windows-11-15-6-82md000rbr
1350,FONTE CARREGADOR PARA SONY VAIO DUO 13 SVD132A14L 10.5V 687,"R$ 101,10",https://www.kabum.com.br//produto/365906/fonte-carregador-para-sony-vaio-duo-13-svd132a14l-10-5v-687
1351,FONTE CARREGADOR PARA SONY VAIO SVP13215PXS 10.5V 4.3A 687,"R$ 101,10",https://www.kabum.com.br//produto/365473/fonte-carregador-para-sony-vaio-svp13215pxs-10-5v-4-3a-687
1352,"FONTE CARREGADOR PARA SONY VAIO VGN-P598 10,5V 45W 687","R$ 101,10",https://www.kabum.com.br//produto/365326/fonte-carregador-para-sony-vaio-vgn-p598-10-5v-45w-687
1353,FONTE CARREGADOR SONY VAIO VGN-P39VL SERIES 10.5V 4.3A 687,"R$ 101,10",https://www.kabum.com.br//produto/365856/fonte-carregador-sony-vaio-vgn-p39vl-series-10-5v-4-3a-687
1354,BATERIA P/ NOTEBOOK FTI DELL INSPIRON 1520,"R$ 149,99",https://www.kabum.com.br//produto/388686/bateria-p-notebook-fti-dell-inspiron-1520
1355,"PC GAMER FÁCIL COMPLETO, AMD RYZEN 5 5600G 3.9GHZ, 16GB DDR4, GTX 1650 4GB, MONITOR 19 POLEGADAS, KIT","R$ 4.879,00",https://www.kabum.com.br//produto/396527/pc-gamer-facil-completo-amd-ryzen-5-5600g-3-9ghz-16gb-ddr4-gtx-1650-4gb-monitor-19-polegadas-kit
1356,"PC GAMER FÁCIL COMPLETO, AMD RYZEN 5 5600G 3.9GHZ, 16GB DDR4, GTX 1050TI 4GB, SSD 960GB, MONITOR 19 POLEGADAS, KIT","R$ 5.279,00",https://www.kabum.com.br//produto/396518/pc-gamer-facil-completo-amd-ryzen-5-5600g-3-9ghz-16gb-ddr4-gtx-1050ti-4gb-ssd-960gb-monitor-19-polegadas-kit
1357,"PC GAMER FÁCIL COMPLETO, AMD RYZEN 5 5600G 3.9GHZ, 8GB DDR4, RX 550 4GB, SSD 960GB, MONITOR 19 POLEGADAS, KIT GAMER","R$ 4.659,00",https://www.kabum.com.br//produto/396510/pc-gamer-facil-completo-amd-ryzen-5-5600g-3-9ghz-8gb-ddr4-rx-550-4gb-ssd-960gb-monitor-19-polegadas-kit-gamer
1358,"NOTEBOOK GAMER LENOVO IDEAPAD GAMING 3I - INTEL I5, 16GB RAM, RTX 3050, SSD 1TB, 15.6 POLEGADAS FULL HD, LINUX, SHADOW BLACK - 82MGS00300","R$ 8.244,99",https://www.kabum.com.br//produto/409812/notebook-gamer-lenovo-ideapad-gaming-3i-intel-i5-16gb-ram-rtx-3050-ssd-1tb-15-6-polegadas-full-hd-linux-shadow-black-82mgs00300
1359,"NOTEBOOK LENOVO IDEAPAD 3I INTEL I3 1115G4, 4GB RAM, SSD 128GB, 15.6 POLEGADAS FULL HD, LINUX, PRATA -  82MDS00600","R$ 2.549,99",https://www.kabum.com.br//produto/409829/notebook-lenovo-ideapad-3i-intel-i3-1115g4-4gb-ram-ssd-128gb-15-6-polegadas-full-hd-linux-prata-82mds00600
1360,"NOTEBOOK SAMSUNG NP550XDA-KS1BR, FULL HD, INTEL I7 1165G7, 8GB, SSD 256GB, INTEL IRIS XE, WINDOWS","R$ 6.910,49",https://www.kabum.com.br//produto/416875/notebook-samsung-np550xda-ks1br-full-hd-intel-i7-1165g7-8gb-ssd-256gb-intel-iris-xe-windows
1361,"NOTEBOOK DELL I15-I1100 - INTEL I7 1165G7, 8GB RAM, SSD 256GB, TELA 15.6 FULL HD, INTEL IRIS XE","R$ 5.575,99",https://www.kabum.com.br//produto/416848/notebook-dell-i15-i1100-intel-i7-1165g7-8gb-ram-ssd-256gb-tela-15-6-full-hd-intel-iris-xe
1362,"NOTEBOOK GAMER ACER AN517 INTEL CORE I5, RAM 32GB, GTX 1650, SSD 2TB, 17.3 POLEGADAS FULL HD, LINUX","R$ 8.482,99",https://www.kabum.com.br//produto/420326/notebook-gamer-acer-an517-intel-core-i5-ram-32gb-gtx-1650-ssd-2tb-17-3-polegadas-full-hd-linux
1363,"NOTEBOOK GAMER ACER AN517 - I5 11400H, 16GB, SSD 512GB, TELA 17.3 POLEGADAS IPS FULL HD, GTX 1650, LINUX","R$ 6.544,99",https://www.kabum.com.br//produto/420316/notebook-gamer-acer-an517-i5-11400h-16gb-ssd-512gb-tela-17-3-polegadas-ips-full-hd-gtx-1650-linux
1364,NOTEBOOK TECTOY 14” 128GB SSD 4GB RAM WINDOWS 11,"R$ 1.599,90",https://www.kabum.com.br//produto/425918/notebook-tectoy-14-128gb-ssd-4gb-ram-windows-11
1365,"CAPA PARA NOTEBOOK GORILA SHIELD MULTI ATÉ 13.3'', SMART ARMOR","R$ 172,47",https://www.kabum.com.br//produto/434002/capa-para-notebook-gorila-shield-multi-ate-13-3-smart-armor
1366,"CAPA GSHIELD  EXECUTIVA GUARDIAN, PARA NOTEBOOK DELL","R$ 206,97",https://www.kabum.com.br//produto/434050/capa-gshield-executiva-guardian-para-notebook-dell
1367,"NOTEBOOK ACER ASPIRE 3 INTEL I5 1135G7, 32GB RAM, SSD 1TB, 15,6 POLEGADAS FULL HD, INTEL IRIS XE,  WINDOWS 11, PRATA","R$ 7.335,49",https://www.kabum.com.br//produto/400898/notebook-acer-aspire-3-intel-i5-1135g7-32gb-ram-ssd-1tb-15-6-polegadas-full-hd-intel-iris-xe-windows-11-prata
1368,"NOTEBOOK GAMER ACER INTEL CORE I7, 64GB RAM, SSD 1TB,  17.3 POLEGADA FULL HD, LINUX, PRETO","R$ 11.908,49",https://www.kabum.com.br//produto/401913/notebook-gamer-acer-intel-core-i7-64gb-ram-ssd-1tb-17-3-polegada-full-hd-linux-preto
1369,"NOTEBOOK ACER INTEL CORE I3 1005G1, 12GB RAM, SSD 500GB, TELA 14, WINDOWS 10 PRO - A514-53","R$ 4.598,49",https://www.kabum.com.br//produto/401922/notebook-acer-intel-core-i3-1005g1-12gb-ram-ssd-500gb-tela-14-windows-10-pro-a514-53
1370,FONTE CARREGADOR UNIVERSAL PARA NOTEBOOK ACER - 90W - BIVOLT AUTOMÁTICO,"R$ 186,99",https://www.kabum.com.br//produto/457516/fonte-carregador-universal-para-notebook-acer-90w-bivolt-automatico
1371,"FONTE CARREGADOR PARA HP RM823EP RN433UC RN490PA 18,5V 713 - VOLTAGEM DE ENTRADA","R$ 96,00",https://www.kabum.com.br//produto/295802/fonte-carregador-para-hp-rm823ep-rn433uc-rn490pa-18-5v-713-voltagem-de-entrada
1372,"FONTE CARREGADOR PARA NOTEBOOK ASUS X550LA 19V 3,42A 65W 394 - VOLTAGEM DE ENTRADA","R$ 76,77",https://www.kabum.com.br//produto/322892/fonte-carregador-para-notebook-asus-x550la-19v-3-42a-65w-394-voltagem-de-entrada
1373,FONTE CARREGADOR P/ POSITIVO MOBILE Y89 19V 3.42A 65W 394 - VOLTAGEM DE ENTRADA,"R$ 76,77",https://www.kabum.com.br//produto/249956/fonte-carregador-p-positivo-mobile-y89-19v-3-42a-65w-394-voltagem-de-entrada
1374,FONTE CARREGADOR PARA ECS I-BUDDIE A535 19V 3.42A 65W 394 - VOLTAGEM DE ENTRADA,"R$ 76,77",https://www.kabum.com.br//produto/332501/fonte-carregador-para-ecs-i-buddie-a535-19v-3-42a-65w-394-voltagem-de-entrada
1375,FONTE CARREGADOR PARA ECS GREEN 726 19V 3.42A 65W 394 - VOLTAGEM DE ENTRADA,"R$ 76,77",https://www.kabum.com.br//produto/332479/fonte-carregador-para-ecs-green-726-19v-3-42a-65w-394-voltagem-de-entrada
1376,"FONTE CARREGADOR PARA NOTE ASUS X550A 19V 3.42A 65W 394, VOLTAGEM DE ENTRADA","R$ 76,77",https://www.kabum.com.br//produto/332462/fonte-carregador-para-note-asus-x550a-19v-3-42a-65w-394-voltagem-de-entrada
1377,FONTE CARREGADOR PARA HP DOCKING STATION 2013 D9Y32UT 713 - VOLTAGEM DE ENTRADA,"R$ 96,00",https://www.kabum.com.br//produto/295853/fonte-carregador-para-hp-docking-station-2013-d9y32ut-713-voltagem-de-entrada
1378,FONTE CARREGADOR P/ LENOVO C100 C430 C460 C462 C466 C465 394 - VOLTAGEM DE ENTRADA,"R$ 76,77",https://www.kabum.com.br//produto/249914/fonte-carregador-p-lenovo-c100-c430-c460-c462-c466-c465-394-voltagem-de-entrada
1379,"FONTE CARREGADOR PARA POSITIVO PREMIUM 7040 19V 3,42A 65W 394 - VOLTAGEM DE ENTRADA","R$ 76,77",https://www.kabum.com.br//produto/332210/fonte-carregador-para-positivo-premium-7040-19v-3-42a-65w-394-voltagem-de-entrada
1380,FONTE CARREGADOR PARA AMAZON PC L91 L 91 19V 3.42A 65W P8 - VOLTAGEM DE ENTRADA,"R$ 76,77",https://www.kabum.com.br//produto/297293/fonte-carregador-para-amazon-pc-l91-l-91-19v-3-42a-65w-p8-voltagem-de-entrada
1381,FONTE CARREGADOR P/ POSITIVO PREMIUM S2065 19V 3.42A 65W P8 - VOLTAGEM DE ENTRADA,"R$ 76,77",https://www.kabum.com.br//produto/347985/fonte-carregador-p-positivo-premium-s2065-19v-3-42a-65w-p8-voltagem-de-entrada
1382,"FONTE CARREGADOR PARA ASUS VIVOBOOK S500C 19V 3.42A 65W P8, VOLTAGEM DE ENTRADA","R$ 76,77",https://www.kabum.com.br//produto/297671/fonte-carregador-para-asus-vivobook-s500c-19v-3-42a-65w-p8-voltagem-de-entrada
1383,FONTE CARREGADOR PARA ITAUTEC INFOWAY M7510 19V 3.42A 65W PLUG P8 - VOLTAGEM DE ENTRADA,"R$ 76,77",https://www.kabum.com.br//produto/332656/fonte-carregador-para-itautec-infoway-m7510-19v-3-42a-65w-plug-p8-voltagem-de-entrada
1384,FONTE CARREGADOR PARA EVOLUTE SFX-25 19V 3.42A 65W PLUG P8 - VOLTAGEM DE ENTRADA,"R$ 76,77",https://www.kabum.com.br//produto/332703/fonte-carregador-para-evolute-sfx-25-19v-3-42a-65w-plug-p8-voltagem-de-entrada
1385,FONTE CARREGADOR PARA POSITIVO SIM 2560M 2570M 2650M 2660M P8 - 110V/220V (BIVOLT),"R$ 76,77",https://www.kabum.com.br//produto/328429/fonte-carregador-para-positivo-sim-2560m-2570m-2650m-2660m-p8-110v-220v-bivolt-
1386,FONTE CARREGADOR PARA ASUS X555D X555DA X555DG 19V PLUG P8 - VOLTAGEM DE ENTRADA,"R$ 76,77",https://www.kabum.com.br//produto/297372/fonte-carregador-para-asus-x555d-x555da-x555dg-19v-plug-p8-voltagem-de-entrada
1387,FONTE CARREGADOR PARA NOTEBOOK CCE 19V 3.42A 65W P8 394 - VOLTAGEM DE ENTRADA,"R$ 76,77",https://www.kabum.com.br//produto/333283/fonte-carregador-para-notebook-cce-19v-3-42a-65w-p8-394-voltagem-de-entrada
1388,FONTE CARREGADOR 19V 3.42A 65W PARA CCE ULTRA THIN N341 P8 - VOLTAGEM DE ENTRADA,"R$ 76,77",https://www.kabum.com.br//produto/297315/fonte-carregador-19v-3-42a-65w-para-cce-ultra-thin-n341-p8-voltagem-de-entrada
1389,FONTE CARREGADOR PARA IBM LENOVO Y450 SÉRIES 19V 3.42A 65W P8 - VOLTAGEM DE ENTRADA,"R$ 76,77",https://www.kabum.com.br//produto/296539/fonte-carregador-para-ibm-lenovo-y450-series-19v-3-42a-65w-p8-voltagem-de-entrada
1390,FONTE CARREGADOR PARA IBM LENOVO IDEAPAD Y430 19V 3.42A 65W P8 - VOLTAGEM DE ENTRADA,"R$ 76,77",https://www.kabum.com.br//produto/332184/fonte-carregador-para-ibm-lenovo-ideapad-y430-19v-3-42a-65w-p8-voltagem-de-entrada
1391,FONTE CARREGADOR PARA ASUS ULTRABOOK  S56CM 19V 3.42A 65W P8 - VOLTAGEM DE ENTRADA,"R$ 76,77",https://www.kabum.com.br//produto/249937/fonte-carregador-para-asus-ultrabook-s56cm-19v-3-42a-65w-p8-voltagem-de-entrada
1392,FONTE PARA NOTEBOOK INTELBRAS I541 SÉRIES 19V 3.42A 65W P8 - VOLTAGEM DE ENTRADA,"R$ 76,77",https://www.kabum.com.br//produto/297083/fonte-para-notebook-intelbras-i541-series-19v-3-42a-65w-p8-voltagem-de-entrada
1393,FONTE CARREGADOR PARA ASUS ULTRABOOK  S56C 19V 3.42A 65W P8 - VOLTAGEM DE ENTRADA,"R$ 76,77",https://www.kabum.com.br//produto/297068/fonte-carregador-para-asus-ultrabook-s56c-19v-3-42a-65w-p8-voltagem-de-entrada
1394,FONTE CARREGADOR PARA TOSHIBA U845W-S410 ULTRABOOK PA3822U P8 - VOLTAGEM DE ENTRADA,"R$ 76,77",https://www.kabum.com.br//produto/296964/fonte-carregador-para-toshiba-u845w-s410-ultrabook-pa3822u-p8-voltagem-de-entrada
1395,FONTE CARREGADOR 19V 3.42A 65W PARA NOTEBOOK PHILCO PHN P8 - VOLTAGEM DE ENTRADA,"R$ 76,77",https://www.kabum.com.br//produto/297485/fonte-carregador-19v-3-42a-65w-para-notebook-philco-phn-p8-voltagem-de-entrada
1396,"FONTE CARREGADOR 19V PARA ASUS A42F-VX402D, A42JA,A42JA P8 - 110V/220V (BIVOLT)","R$ 76,77",https://www.kabum.com.br//produto/296513/fonte-carregador-19v-para-asus-a42f-vx402d-a42ja-a42ja-p8-110v-220v-bivolt-
1397,FONTE CARREGADOR 19V 3.42A 65W PARA ASUS ULTRABOOK S46C P8 - 110V/220V (BIVOLT),"R$ 76,77",https://www.kabum.com.br//produto/332785/fonte-carregador-19v-3-42a-65w-para-asus-ultrabook-s46c-p8-110v-220v-bivolt-
1398,FONTE CARREGAFDOR PARA HP PROBOOK 4440S 4441S 4445S 4446S MM 713 - VOLTAGEM DE ENTRADA,"R$ 96,00",https://www.kabum.com.br//produto/321380/fonte-carregafdor-para-hp-probook-4440s-4441s-4445s-4446s-mm-713-voltagem-de-entrada
1399,FONTE CARREGADOR 19V 3.42A 65W PARA POSITIVO MOBILE V44 394 - VOLTAGEM DE ENTRADA,"R$ 76,77",https://www.kabum.com.br//produto/332442/fonte-carregador-19v-3-42a-65w-para-positivo-mobile-v44-394-voltagem-de-entrada
1400,"NOTEBOOK IDEAPAD GAMING 3I I7-12650H, 16GB RAM, SSD 512GB, RTX 3050 4GB 15.6 FHD, WVA W11 82UJ0002BR","R$ 10.619,99",https://www.kabum.com.br//produto/462234/notebook-ideapad-gaming-3i-i7-12650h-16gb-ram-ssd-512gb-rtx-3050-4gb-15-6-fhd-wva-w11-82uj0002br
1401,"NOTEBOOK LENOVO IDEAPAD GAMING 3I INTEL I7 82CGS00200 512GB SSD, 8GB RAM, LINUX 15.6 POLEGADAS, CHAMELEON BLUE","R$ 7.386,45",https://www.kabum.com.br//produto/441552/notebook-lenovo-ideapad-gaming-3i-intel-i7-82cgs00200-512gb-ssd-8gb-ram-linux-15-6-polegadas-chameleon-blue
1402,"FONTE CARREGADOR VIL, NOTEBOOK POSITIVO 19V, 3.42A, N193, CCE, ASUS","R$ 59,90",https://www.kabum.com.br//produto/443874/fonte-carregador-vil-notebook-positivo-19v-3-42a-n193-cce-asus
1403,"NOTEBOOK ASUS TUF I7-11370H 3.3, 32GB, 512 SSD, RTX 3050, TELA 15.6 POLEGADAS, 144HZ, WINDOWS 10 PRO","R$ 10.990,00",https://www.kabum.com.br//produto/453662/notebook-asus-tuf-i7-11370h-3-3-32gb-512-ssd-rtx-3050-tela-15-6-polegadas-144hz-windows-10-pro
1404,CAPA CRYSTAL TRANSPARENTE SÉRIES MACBOOK AIR 13.6 POL A2681 - TRANSPARENTE,"R$ 129,90",https://www.kabum.com.br//produto/450895/capa-crystal-transparente-series-macbook-air-13-6-pol-a2681-transparente
1405,"NOTEBOOK POSITIVO, 4GB, 64GB, WINDOWS 11 OFFICE - 3002497, TELA 14''  CINZA - CEL-N4020","R$ 2.309,55",https://www.kabum.com.br//produto/406765/notebook-positivo-4gb-64gb-windows-11-office-3002497-tela-14-cinza-cel-n4020
1406,"ADESIVO SKIN ZABOM NOTEBOOK 13.3"" GATO B2/SUP/TECL/MOUSE BRANCO","R$ 279,00",https://www.kabum.com.br//produto/396587/adesivo-skin-zabom-notebook-13-3-gato-b2-sup-tecl-mouse-branco
1407,NOTEBOOK ACER SWIFT 3 SF314-512T-7325 I7 12ª GEN WINDOWS 11 HOME 8GB 512GB SSD 14 POLEGADASFHD TOUCHSCREEN,"R$ 7.999,00",https://www.kabum.com.br//produto/399614/notebook-acer-swift-3-sf314-512t-7325-i7-12-gen-windows-11-home-8gb-512gb-ssd-14-polegadasfhd-touchscreen
1408,"ADESIVO NOTEBOOK SKIN ZABOM 14"" PARIS/SUP/TECL/MOUSE BRANCO","R$ 279,00",https://www.kabum.com.br//produto/396032/adesivo-notebook-skin-zabom-14-paris-sup-tecl-mouse-branco
1409,"ADESIVO NOTEBOOK SKIN ZABOM 13.1"" WIDE MICKEY/SUP/TECL/MOU PRETO","R$ 279,00",https://www.kabum.com.br//produto/396034/adesivo-notebook-skin-zabom-13-1-wide-mickey-sup-tecl-mou-preto
1410,"USADO: NOTEBOOK ACER ASPIRE 5 A515-54-58Z4, INTEL CORE I5-10210U, RSM 8GB, SSD 512GB, TELA 15.6POLEGADAS, WINDOWS 10, PRATA - OURO RECER","R$ 3.849,00",https://www.kabum.com.br//produto/431094/usado-notebook-acer-aspire-5-a515-54-58z4-intel-core-i5-10210u-rsm-8gb-ssd-512gb-tela-15-6polegadas-windows-10-prata-ouro-recer
1411,"ULTRABOOK SAMSUNG GALAXY BOOK2 360 · INTEL 12A GERAÇÃO I7-1255U, 16GB, SSD 1TB NVME, IRIS XE, TELA 13 POLEGADAS, WINDOWS 11 HOME, GRAPHITE","R$ 11.263,16",https://www.kabum.com.br//produto/401006/ultrabook-samsung-galaxy-book2-360-intel-12a-geracao-i7-1255u-16gb-ssd-1tb-nvme-iris-xe-tela-13-polegadas-windows-11-home-graphite
1412,"SAMSUNG GALAXY BOOK2 INTEL 12ª GERAÇÃO I7-1255U, 16GB RAM, INTEL IRIS XE, SSD 4TB NVME, TELA TOUCH 13 POLEGADAS, WINDOWS 11 - GRAPHITE","R$ 14.421,05",https://www.kabum.com.br//produto/403815/samsung-galaxy-book2-intel-12-geracao-i7-1255u-16gb-ram-intel-iris-xe-ssd-4tb-nvme-tela-touch-13-polegadas-windows-11-graphite
1413,"NOTEBOOK HP 256G8, CORE I3-1005G1, 4GB RAM, SSD 128GB, 15.6 HD LED, WINDOWS 11 HOME","R$ 3.810,00",https://www.kabum.com.br//produto/429979/notebook-hp-256g8-core-i3-1005g1-4gb-ram-ssd-128gb-15-6-hd-led-windows-11-home
